,Unnamed: 0,year_ceremony,category,name,film,winner,single_award,race
1008,4441,2002 - 8th Annual,FEMALE COMEDY SERIES,PATRICIA HEATON,EVERYBODY LOVES RAYMOND,False,True,White
1009,3696,2006 - 12th Annual,FEMALE DRAMA SERIES,GEENA DAVIS,COMMANDER IN CHIEF,False,True,White
1010,3701,2006 - 12th Annual,FEMALE LEAD ROLE,ZIYI ZHANG,MEMOIRS OF A GEISHA,False,True,Asian
1011,3709,2006 - 12th Annual,FEMALE SUPPORTING ROLE,FRANCES McDORMAND,NORTH COUNTRY,False,True,White
1012,4648,2001 - 7th Annual,FEMALE SUPPORTING ROLE,FRANCES McDORMAND,ALMOST FAMOUS,False,True,White
1013,5368,1997 - 3rd Annual,FEMALE LEAD ROLE,FRANCES McDORMAND,FARGO,True,True,White
1014,3711,2006 - 12th Annual,FEMALE TV MOVIE OR MINISERIES,JOANNE WOODWARD,EMPIRE FALLS,False,True,White
1015,5695,1995 - 1st Annual,FEMALE TV MOVIE OR MINISERIES,JOANNE WOODWARD,BREATHING LESSONS,True,True,White
1016,5733,1985,LIFE ACHIEVEMENT,JOANNE WOODWARD,,True,True,White
1017,3713,2006 - 12th Annual,FEMALE TV MOVIE OR MINISERIES,TONANTZIN CARMELO,INTO THE WEST,False,True,Black
1018,3714,2006 - 12th Annual,FEMALE TV MOVIE OR MINISERIES,S. EPATHA MERKERSON,LACKAWANNA BLUES,True,True,Black
1019,3715,2006 - 12th Annual,FEMALE TV MOVIE OR MINISERIES,CYNTHIA NIXON,WARM SPRINGS,False,True,White
1020,3716,2006 - 12th Annual,LIFE ACHIEVEMENT,SHIRLEY TEMPLE BLACK,,True,True,White
1021,3723,2006 - 12th Annual,MALE DRAMA SERIES,IAN McSHANE,DEADWOOD,False,True,White
1022,3724,2006 - 12th Annual,MALE DRAMA SERIES,PATRICK DEMPSEY,GREY'S ANATOMY,False,True,White
1023,3726,2006 - 12th Annual,MALE DRAMA SERIES,ALAN ALDA,THE WEST WING,False,True,White
1024,4490,2002 - 8th Annual,MALE TV MOVIE OR MINISERIES,ALAN ALDA,CLUB LAND,False,True,White
1025,3730,2006 - 12th Annual,MALE LEAD ROLE,DAVID STRATHAIRN,"GOOD NIGHT, AND GOOD LUCK.",False,True,White
1026,3735,2006 - 12th Annual,MALE SUPPORTING ROLE,MATT DILLON,CRASH,False,True,White
1027,3738,2006 - 12th Annual,MALE TV MOVIE OR MINISERIES,PAUL NEWMAN,EMPIRE FALLS,True,True,White
1028,4101,2004 - 10th Annual,MALE TV MOVIE OR MINISERIES,PAUL NEWMAN,OUR TOWN,False,True,White
1029,5710,1995 - 1st Annual,MALE LEAD ROLE,PAUL NEWMAN,NOBODY'S FOOL,False,True,White
1030,5734,1985,LIFE ACHIEVEMENT,PAUL NEWMAN,,True,True,White
1031,3739,2006 - 12th Annual,MALE TV MOVIE OR MINISERIES,TED DANSON,KNIGHTS OF THE SOUTH BRONX,False,True,White
1032,3882,2005 - 11th Annual,FEMALE COMEDY SERIES,TERI HATCHER,DESPERATE HOUSEWIVES,True,True,White
1033,3883,2005 - 11th Annual,FEMALE COMEDY SERIES,DORIS ROBERTS,EVERYBODY LOVES RAYMOND,False,True,White
1034,4050,2004 - 10th Annual,FEMALE COMEDY SERIES,DORIS ROBERTS,EVERYBODY LOVES RAYMOND,False,True,White
1035,3885,2005 - 11th Annual,FEMALE COMEDY SERIES,SARAH JESSICA PARKER,SEX AND THE CITY,False,True,White
1036,4444,2002 - 8th Annual,FEMALE COMEDY SERIES,SARAH JESSICA PARKER,SEX AND THE CITY,False,True,White
1037,4634,2001 - 7th Annual,FEMALE COMEDY SERIES,SARAH JESSICA PARKER,SEX AND THE CITY,True,True,White
1038,4830,2000 - 6th Annual,FEMALE COMEDY SERIES,SARAH JESSICA PARKER,SEX AND THE CITY,False,True,White
1039,3887,2005 - 11th Annual,FEMALE DRAMA SERIES,JENNIFER GARNER,ALIAS,True,True,White
1040,4055,2004 - 10th Annual,FEMALE DRAMA SERIES,JENNIFER GARNER,ALIAS,False,True,White
1041,3888,2005 - 11th Annual,FEMALE DRAMA SERIES,CHRISTINE LAHTI,JACK & BOBBY,False,True,White
1042,5011,1999 - 5th Annual,FEMALE DRAMA SERIES,CHRISTINE LAHTI,CHICAGO HOPE,False,True,White
1043,5192,1998 - 4th Annual,FEMALE DRAMA SERIES,CHRISTINE LAHTI,CHICAGO HOPE,False,True,White
1044,5363,1997 - 3rd Annual,FEMALE DRAMA SERIES,CHRISTINE LAHTI,CHICAGO HOPE,False,True,White
1045,5545,1996 - 2nd Annual,FEMALE DRAMA SERIES,CHRISTINE LAHTI,CHICAGO HOPE,False,True,White
1046,3889,2005 - 11th Annual,FEMALE DRAMA SERIES,DREA DE MATTEO,THE SOPRANOS,False,True,White
1047,3894,2005 - 11th Annual,FEMALE LEAD ROLE,CATALINA SANDINO MORENO,MARIA FULL OF GRACE,False,True,Multiracial
1048,3896,2005 - 11th Annual,FEMALE LEAD ROLE,IMELDA STAUNTON,VERA DRAKE,False,True,White
1049,3897,2005 - 11th Annual,FEMALE SUPPORTING ROLE,SOPHIE OKONEDO,HOTEL RWANDA,False,True,Multiracial [1]
1050,3899,2005 - 11th Annual,FEMALE SUPPORTING ROLE,VIRGINIA MADSEN,SIDEWAYS,False,True,White
1051,3906,2005 - 11th Annual,FEMALE TV MOVIE OR MINISERIES,KEKE PALMER,THE WOOL CAP,False,True,Black
1052,3907,2005 - 11th Annual,LIFE ACHIEVEMENT,JAMES GARNER,,True,True,White
1053,3927,2005 - 11th Annual,MALE SUPPORTING ROLE,JAMES GARNER,THE NOTEBOOK,False,True,White
1054,5052,1999 - 5th Annual,MALE TV MOVIE OR MINISERIES,JAMES GARNER,LEGALESE,False,True,White
1055,5588,1996 - 2nd Annual,MALE TV MOVIE OR MINISERIES,JAMES GARNER,THE ROCKFORD FILES,False,True,White
1056,5723,1995 - 1st Annual,MALE TV MOVIE OR MINISERIES,JAMES GARNER,THE ROCKFORD FILES:I STILL LOVE L.A.,False,True,White
1057,3909,2005 - 11th Annual,MALE COMEDY SERIES,RAY ROMANO,EVERYBODY LOVES RAYMOND,False,True,White
1058,4079,2004 - 10th Annual,MALE COMEDY SERIES,RAY ROMANO,EVERYBODY LOVES RAYMOND,False,True,White
1059,4274,2003 - 9th Annual,MALE COMEDY SERIES,RAY ROMANO,EVERYBODY LOVES RAYMOND,False,True,White
1060,4469,2002 - 8th Annual,MALE COMEDY SERIES,RAY ROMANO,EVERYBODY LOVES RAYMOND,False,True,White
1061,4854,2000 - 6th Annual,MALE COMEDY SERIES,RAY ROMANO,EVERYBODY LOVES RAYMOND,False,True,White
1062,3914,2005 - 11th Annual,MALE DRAMA SERIES,HANK AZARIA,HUFF,False,True,White
1063,4875,2000 - 6th Annual,MALE TV MOVIE OR MINISERIES,HANK AZARIA,OPRAH WINFREY PRESENTS: TUESDAYS WITH MORRIE,False,True,White
1064,5402,1997 - 3rd Annual,MALE SUPPORTING ROLE,HANK AZARIA,THE BIRDCAGE,False,True,White
1065,3915,2005 - 11th Annual,MALE DRAMA SERIES,JERRY ORBACH,LAW & ORDER,True,True,White
1066,3917,2005 - 11th Annual,MALE DRAMA SERIES,ANTHONY LaPAGLIA,WITHOUT A TRACE,False,True,White
1067,4086,2004 - 10th Annual,MALE DRAMA SERIES,ANTHONY LaPAGLIA,WITHOUT A TRACE,False,True,White
1068,3924,2005 - 11th Annual,MALE SUPPORTING ROLE,FREDDIE HIGHMORE,FINDING NEVERLAND,False,True,White
1069,3928,2005 - 11th Annual,MALE TV MOVIE OR MINISERIES,BARRY PEPPER,3,False,True,White
1070,3929,2005 - 11th Annual,MALE TV MOVIE OR MINISERIES,JON VOIGHT,MITCH ALBOM'S THE FIVE PEOPLE YOU MEET IN HEAVEN,False,True,White
1071,4052,2004 - 10th Annual,FEMALE COMEDY SERIES,LISA KUDROW,FRIENDS,False,True,White
1072,4829,2000 - 6th Annual,FEMALE COMEDY SERIES,LISA KUDROW,FRIENDS,True,True,White
1073,5007,1999 - 5th Annual,FEMALE COMEDY SERIES,LISA KUDROW,FRIENDS,False,True,White
1074,5541,1996 - 2nd Annual,FEMALE COMEDY SERIES,LISA KUDROW,FRIENDS,False,True,White
1075,4056,2004 - 10th Annual,FEMALE DRAMA SERIES,TYNE DALY,JUDGING AMY,False,True,White
1076,4447,2002 - 8th Annual,FEMALE DRAMA SERIES,TYNE DALY,JUDGING AMY,False,True,White
1077,4058,2004 - 10th Annual,FEMALE DRAMA SERIES,FRANCES CONROY,SIX FEET UNDER,True,True,White
1078,4060,2004 - 10th Annual,FEMALE DRAMA SERIES,STOCKARD CHANNING,THE WEST WING,False,True,White
1079,4272,2003 - 9th Annual,FEMALE TV MOVIE OR MINISERIES,STOCKARD CHANNING,THE MATTHEW SHEPARD STORY,True,True,White
1080,4451,2002 - 8th Annual,FEMALE DRAMA SERIES,STOCKARD CHANNING,THE WEST WING,False,True,White
1081,4657,2001 - 7th Annual,FEMALE TV MOVIE OR MINISERIES,STOCKARD CHANNING,THE TRUTH ABOUT JANE,False,True,White
1082,5029,1999 - 5th Annual,FEMALE TV MOVIE OR MINISERIES,STOCKARD CHANNING,THE BABY DANCE,False,True,White
1083,5378,1997 - 3rd Annual,FEMALE TV MOVIE OR MINISERIES,STOCKARD CHANNING,AN UNEXPECTED FAMILY,False,True,White
1084,5558,1996 - 2nd Annual,FEMALE SUPPORTING ROLE,STOCKARD CHANNING,SMOKE,False,True,White
1085,4063,2004 - 10th Annual,FEMALE LEAD ROLE,DIANE KEATON,SOMETHING'S GOTTA GIVE,False,True,White
1086,5369,1997 - 3rd Annual,FEMALE LEAD ROLE,DIANE KEATON,MARVIN'S ROOM,False,True,White
1087,5694,1995 - 1st Annual,FEMALE TV MOVIE OR MINISERIES,DIANE KEATON,AMELIA EARHART:THE FINAL FLIGHT,False,True,White
1088,4065,2004 - 10th Annual,FEMALE LEAD ROLE,EVAN RACHEL WOOD,THIRTEEN,False,True,White
1089,4068,2004 - 10th Annual,FEMALE SUPPORTING ROLE,MARIA BELLO,THE COOLER,False,True,White
1090,4070,2004 - 10th Annual,FEMALE SUPPORTING ROLE,KEISHA CASTLE-HUGHES,WHALE RIDER,False,True,Multiracial
1091,4074,2004 - 10th Annual,FEMALE TV MOVIE OR MINISERIES,ANNE BANCROFT,TENNESEE WILLIAMS' THE ROMAN SPRING OF MRS. STONE,False,True,White
1092,5380,1997 - 3rd Annual,FEMALE TV MOVIE OR MINISERIES,ANNE BANCROFT,THE HOMECOMING,False,True,White
1093,4076,2004 - 10th Annual,LIFE ACHIEVEMENT,KARL MALDEN,,True,True,White
1094,4077,2004 - 10th Annual,MALE COMEDY SERIES,BRAD GARRETT,EVERYBODY LOVES RAYMOND,False,True,White
1095,4295,2003 - 9th Annual,MALE TV MOVIE OR MINISERIES,BRAD GARRETT,GLEASON,False,True,White
1096,4078,2004 - 10th Annual,MALE COMEDY SERIES,PETER BOYLE,EVERYBODY LOVES RAYMOND,False,True,White
1097,4468,2002 - 8th Annual,MALE COMEDY SERIES,PETER BOYLE,EVERYBODY LOVES RAYMOND,False,True,White
1098,4083,2004 - 10th Annual,MALE DRAMA SERIES,TREAT WILLIAMS,EVERWOOD,False,True,White
1099,4280,2003 - 9th Annual,MALE DRAMA SERIES,TREAT WILLIAMS,EVERWOOD,False,True,White
1100,4084,2004 - 10th Annual,MALE DRAMA SERIES,PETER KRAUSE,SIX FEET UNDER,False,True,White
1101,4474,2002 - 8th Annual,MALE DRAMA SERIES,PETER KRAUSE,SIX FEET UNDER,False,True,White
1102,4085,2004 - 10th Annual,MALE DRAMA SERIES,MARTIN SHEEN,THE WEST WING,False,True,White
1103,4283,2003 - 9th Annual,MALE DRAMA SERIES,MARTIN SHEEN,THE WEST WING,False,True,White
1104,4477,2002 - 8th Annual,MALE DRAMA SERIES,MARTIN SHEEN,THE WEST WING,True,True,White
1105,4668,2001 - 7th Annual,MALE DRAMA SERIES,MARTIN SHEEN,THE WEST WING,True,True,White
1106,4861,2000 - 6th Annual,MALE DRAMA SERIES,MARTIN SHEEN,THE WEST WING,False,True,White
1107,4092,2004 - 10th Annual,MALE SUPPORTING ROLE,BENICIO DEL TORO,21 GRAMS,False,True,Hispanic
1108,4673,2001 - 7th Annual,MALE LEAD ROLE,BENICIO DEL TORO,TRAFFIC,True,True,Hispanic
1109,4093,2004 - 10th Annual,MALE SUPPORTING ROLE,TIM ROBBINS,MYSTIC RIVER,True,True,White
1110,5713,1995 - 1st Annual,MALE LEAD ROLE,TIM ROBBINS,THE SHAWSHANK REDEMPTION,False,True,White
1111,4094,2004 - 10th Annual,MALE SUPPORTING ROLE,CHRIS COOPER,SEABISCUIT,False,True,White
1112,4289,2003 - 9th Annual,MALE SUPPORTING ROLE,CHRIS COOPER,ADAPTATION,False,True,White
1113,4868,2000 - 6th Annual,MALE SUPPORTING ROLE,CHRIS COOPER,AMERICAN BEAUTY,False,True,White
1114,4096,2004 - 10th Annual,MALE SUPPORTING ROLE,KEN WATANABE,THE LAST SAMURAI,False,True,Asian
1115,4098,2004 - 10th Annual,MALE TV MOVIE OR MINISERIES,JEFFREY WRIGHT,ANGELS IN AMERICA,False,True,Black
1116,4099,2004 - 10th Annual,MALE TV MOVIE OR MINISERIES,JUSTIN KIRK,ANGELS IN AMERICA,False,True,White
1117,4250,2003 - 9th Annual,FEMALE COMEDY SERIES,JANE KACZMAREK,MALCOLM IN THE MIDDLE,False,True,White
1118,4251,2003 - 9th Annual,FEMALE COMEDY SERIES,KIM CATTRALL,SEX AND THE CITY,False,True,White
1119,4443,2002 - 8th Annual,FEMALE COMEDY SERIES,KIM CATTRALL,SEX AND THE CITY,False,True,White
1120,4253,2003 - 9th Annual,FEMALE DRAMA SERIES,AMY BRENNEMAN,JUDGING AMY,False,True,White
1121,4255,2003 - 9th Annual,FEMALE DRAMA SERIES,LORRAINE BRACCO,THE SOPRANOS,False,True,White
1122,4449,2002 - 8th Annual,FEMALE DRAMA SERIES,LORRAINE BRACCO,THE SOPRANOS,False,True,White
1123,4834,2000 - 6th Annual,FEMALE DRAMA SERIES,LORRAINE BRACCO,THE SOPRANOS,False,True,White
1124,4260,2003 - 9th Annual,FEMALE LEAD ROLE,SALMA HAYEK,FRIDA,False,True,Hispanic
1125,4264,2003 - 9th Annual,FEMALE SUPPORTING ROLE,CATHERINE ZETA-JONES,CHICAGO,True,True,White
1126,4267,2003 - 9th Annual,FEMALE SUPPORTING ROLE,MICHELLE PFEIFFER,WHITE OLEANDER,False,True,White
1127,4269,2003 - 9th Annual,FEMALE TV MOVIE OR MINISERIES,UMA THURMAN,HYSTERICAL BLINDNESS,False,True,White
1128,5691,1995 - 1st Annual,FEMALE SUPPORTING ROLE,UMA THURMAN,PULP FICTION,False,True,White
1129,4273,2003 - 9th Annual,LIFE ACHIEVEMENT,CLINT EASTWOOD,,True,True,White
1130,4275,2003 - 9th Annual,MALE COMEDY SERIES,MATT LE BLANC,FRIENDS,False,True,White
1131,4277,2003 - 9th Annual,MALE COMEDY SERIES,BERNIE MAC,THE BERNIE MAC SHOW,False,True,Black
1132,4281,2003 - 9th Annual,MALE DRAMA SERIES,MICHAEL CHIKLIS,THE SHIELD,False,True,White
1133,4284,2003 - 9th Annual,MALE LEAD ROLE,JACK NICHOLSON,ABOUT SCHMIDT,False,True,White
1134,5224,1998 - 4th Annual,MALE LEAD ROLE,JACK NICHOLSON,AS GOOD AS IT GETS,True,True,White
1135,4285,2003 - 9th Annual,MALE LEAD ROLE,NICOLAS CAGE,ADAPTATION,False,True,White
1136,5578,1996 - 2nd Annual,MALE LEAD ROLE,NICOLAS CAGE,LEAVING LAS VEGAS,True,True,White
1137,4286,2003 - 9th Annual,MALE LEAD ROLE,RICHARD GERE,CHICAGO,False,True,White
1138,4290,2003 - 9th Annual,MALE SUPPORTING ROLE,CHRISTOPHER WALKEN,CATCH ME IF YOU CAN,True,True,White
1139,4292,2003 - 9th Annual,MALE SUPPORTING ROLE,ALFRED MOLINA,FRIDA,False,True,White
1140,4298,2003 - 9th Annual,MALE TV MOVIE OR MINISERIES,ALBERT FINNEY,THE GATHERING STORM,False,True,White
1141,4674,2001 - 7th Annual,MALE SUPPORTING ROLE,ALBERT FINNEY,ERIN BROCKOVICH,True,True,White
1142,4446,2002 - 8th Annual,FEMALE DRAMA SERIES,LAUREN GRAHAM,GILMORE GIRLS,False,True,White
1143,4638,2001 - 7th Annual,FEMALE DRAMA SERIES,LAUREN GRAHAM,GILMORE GIRLS,False,True,White
1144,4452,2002 - 8th Annual,FEMALE LEAD ROLE,JENNIFER CONNELLY,A BEAUTIFUL MIND,False,True,White
1145,4453,2002 - 8th Annual,FEMALE LEAD ROLE,RENEÉ ZELLWEGER,BRIDGET JONES'S DIARY,False,True,White
1146,4454,2002 - 8th Annual,FEMALE LEAD ROLE,SISSY SPACEK,IN THE BEDROOM,False,True,White
1147,4463,2002 - 8th Annual,FEMALE TV MOVIE OR MINISERIES,SISSY SPACEK,MIDWIVES,False,True,White
1148,5693,1995 - 1st Annual,FEMALE TV MOVIE OR MINISERIES,SISSY SPACEK,A PLACE FOR ANNIE,False,True,White
1149,4456,2002 - 8th Annual,FEMALE LEAD ROLE,HALLE BERRY,MONSTER'S BALL,True,True,Multiracial
1150,4849,2000 - 6th Annual,FEMALE TV MOVIE OR MINISERIES,HALLE BERRY,INTRODUCING DOROTHY DANDRIDGE,True,True,Multiracial
1151,4459,2002 - 8th Annual,FEMALE SUPPORTING ROLE,DAKOTA FANNING,I AM SAM,False,True,White
1152,4461,2002 - 8th Annual,FEMALE SUPPORTING ROLE,CAMERON DIAZ,VANILLA SKY,False,True,White
1153,4842,2000 - 6th Annual,FEMALE SUPPORTING ROLE,CAMERON DIAZ,BEING JOHN MALKOVICH,False,True,White
1154,4462,2002 - 8th Annual,FEMALE TV MOVIE OR MINISERIES,JUDY DAVIS,LIFE WITH JUDY GARLAND:ME AND MY SHADOWS,True,True,White
1155,4847,2000 - 6th Annual,FEMALE TV MOVIE OR MINISERIES,JUDY DAVIS,A COOLER CLIMATE,False,True,White
1156,4465,2002 - 8th Annual,FEMALE TV MOVIE OR MINISERIES,ANJELICA HUSTON,THE MISTS OF AVALON,False,True,White
1157,5559,1996 - 2nd Annual,FEMALE SUPPORTING ROLE,ANJELICA HUSTON,THE CROSSING GUARD,False,True,White
1158,5562,1996 - 2nd Annual,FEMALE TV MOVIE OR MINISERIES,ANJELICA HUSTON,BUFFALO GIRLS,False,True,White
1159,4467,2002 - 8th Annual,LIFE ACHIEVEMENT,EDWARD ASNER,,True,True,White
1160,4470,2002 - 8th Annual,MALE COMEDY SERIES,DAVID HYDE PIERCE,FRASIER,False,True,White
1161,4661,2001 - 7th Annual,MALE COMEDY SERIES,DAVID HYDE PIERCE,FRASIER,False,True,White
1162,4855,2000 - 6th Annual,MALE COMEDY SERIES,DAVID HYDE PIERCE,FRASIER,False,True,White
1163,5032,1999 - 5th Annual,MALE COMEDY SERIES,DAVID HYDE PIERCE,FRASIER,False,True,White
1164,5215,1998 - 4th Annual,MALE COMEDY SERIES,DAVID HYDE PIERCE,FRASIER,False,True,White
1165,5385,1997 - 3rd Annual,MALE COMEDY SERIES,DAVID HYDE PIERCE,FRASIER,False,True,White
1166,5566,1996 - 2nd Annual,MALE COMEDY SERIES,DAVID HYDE PIERCE,FRASIER,True,True,White
1167,5699,1995 - 1st Annual,MALE COMEDY SERIES,DAVID HYDE PIERCE,FRASIER,False,True,White
1168,4471,2002 - 8th Annual,MALE COMEDY SERIES,KELSEY GRAMMER,FRASIER,False,True,White
1169,4662,2001 - 7th Annual,MALE COMEDY SERIES,KELSEY GRAMMER,FRASIER,False,True,White
1170,4856,2000 - 6th Annual,MALE COMEDY SERIES,KELSEY GRAMMER,FRASIER,False,True,White
1171,5033,1999 - 5th Annual,MALE COMEDY SERIES,KELSEY GRAMMER,FRASIER,False,True,White
1172,5216,1998 - 4th Annual,MALE COMEDY SERIES,KELSEY GRAMMER,FRASIER,False,True,White
1173,5386,1997 - 3rd Annual,MALE COMEDY SERIES,KELSEY GRAMMER,FRASIER,False,True,White
1174,5567,1996 - 2nd Annual,MALE COMEDY SERIES,KELSEY GRAMMER,FRASIER,False,True,White
1175,5700,1995 - 1st Annual,MALE COMEDY SERIES,KELSEY GRAMMER,FRASIER,False,True,White
1176,4473,2002 - 8th Annual,MALE DRAMA SERIES,DENNIS FRANZ,NYPD BLUE,False,True,White
1177,4665,2001 - 7th Annual,MALE DRAMA SERIES,DENNIS FRANZ,NYPD BLUE,False,True,White
1178,4858,2000 - 6th Annual,MALE DRAMA SERIES,DENNIS FRANZ,NYPD BLUE,False,True,White
1179,5038,1999 - 5th Annual,MALE DRAMA SERIES,DENNIS FRANZ,NYPD BLUE,False,True,White
1180,5221,1998 - 4th Annual,MALE DRAMA SERIES,DENNIS FRANZ,NYPD BLUE,False,True,White
1181,5391,1997 - 3rd Annual,MALE DRAMA SERIES,DENNIS FRANZ,NYPD BLUE,True,True,White
1182,5573,1996 - 2nd Annual,MALE DRAMA SERIES,DENNIS FRANZ,NYPD BLUE,False,True,White
1183,5706,1995 - 1st Annual,MALE DRAMA SERIES,DENNIS FRANZ,NYPD BLUE,True,True,White
1184,4475,2002 - 8th Annual,MALE DRAMA SERIES,RICHARD DREYFUSS,THE EDUCATION OF MAX BICKFORD,False,True,White
1185,4492,2002 - 8th Annual,MALE TV MOVIE OR MINISERIES,RICHARD DREYFUSS,THE DAY REAGAN WAS SHOT,False,True,White
1186,4483,2002 - 8th Annual,MALE SUPPORTING ROLE,JIM BROADBENT,IRIS,False,True,White
1187,4484,2002 - 8th Annual,MALE SUPPORTING ROLE,HAYDEN CHRISTENSEN,LIFE AS A HOUSE,False,True,White
1188,4485,2002 - 8th Annual,MALE SUPPORTING ROLE,IAN McKELLEN,LORD OF THE RINGS: THE FELLOWSHIP OF THE RING,True,True,White
1189,5042,1999 - 5th Annual,MALE LEAD ROLE,IAN McKELLEN,GODS AND MONSTERS,False,True,White
1190,4489,2002 - 8th Annual,MALE TV MOVIE OR MINISERIES,GREGORY HINES,BOJANGLES,False,True,Black
1191,4632,2001 - 7th Annual,FEMALE COMEDY SERIES,CALISTA FLOCKHART,ALLY MCBEAL,False,True,White
1192,4827,2000 - 6th Annual,FEMALE COMEDY SERIES,CALISTA FLOCKHART,ALLY MCBEAL,False,True,White
1193,5005,1999 - 5th Annual,FEMALE COMEDY SERIES,CALISTA FLOCKHART,ALLY MCBEAL,False,True,White
1194,5187,1998 - 4th Annual,FEMALE COMEDY SERIES,CALISTA FLOCKHART,ALLY MCBEAL,False,True,White
1195,4633,2001 - 7th Annual,FEMALE COMEDY SERIES,JANE KACZMARECK,MALCOLM IN THE MIDDLE,False,True,White
1196,4639,2001 - 7th Annual,FEMALE DRAMA SERIES,SELA WARD,ONCE AND AGAIN,False,True,White
1197,5548,1996 - 2nd Annual,FEMALE DRAMA SERIES,SELA WARD,SISTERS,False,True,White
1198,5561,1996 - 2nd Annual,FEMALE TV MOVIE OR MINISERIES,SELA WARD,ALMOST GOLDEN:THE JESSICA SAVITCH STORY,False,True,White
1199,4642,2001 - 7th Annual,FEMALE DRAMA SERIES,GILLIAN ANDERSON,THE X-FILES,False,True,White
1200,4836,2000 - 6th Annual,FEMALE DRAMA SERIES,GILLIAN ANDERSON,THE X-FILES,False,True,White
1201,5014,1999 - 5th Annual,FEMALE DRAMA SERIES,GILLIAN ANDERSON,THE X-FILES,False,True,White
1202,5195,1998 - 4th Annual,FEMALE DRAMA SERIES,GILLIAN ANDERSON,THE X-FILES,False,True,White
1203,5366,1997 - 3rd Annual,FEMALE DRAMA SERIES,GILLIAN ANDERSON,THE X-FILES,True,True,White
1204,5549,1996 - 2nd Annual,FEMALE DRAMA SERIES,GILLIAN ANDERSON,THE X-FILES,True,True,White
1205,4643,2001 - 7th Annual,FEMALE LEAD ROLE,JULIETTE BINOCHE,CHOCOLAT,False,True,White
1206,5375,1997 - 3rd Annual,FEMALE SUPPORTING ROLE,JULIETTE BINOCHE,THE ENGLISH PATENT,False,True,White
1207,4649,2001 - 7th Annual,FEMALE SUPPORTING ROLE,KATE HUDSON,ALMOST FAMOUS,False,True,White
1208,4650,2001 - 7th Annual,FEMALE SUPPORTING ROLE,JULIE WALTERS,BILLY ELLIOT,False,True,White
1209,4653,2001 - 7th Annual,FEMALE TV MOVIE OR MINISERIES,ELIZABETH FRANZ,ARTHUR MILLER'S DEATH OF A SALESMAN,False,True,White
1210,4659,2001 - 7th Annual,MALE COMEDY SERIES,PETER MACNICOL,ALLY MCBEAL,False,True,White
1211,4853,2000 - 6th Annual,MALE COMEDY SERIES,PETER MACNICOL,ALLY MCBEAL,False,True,White
1212,5031,1999 - 5th Annual,MALE COMEDY SERIES,PETER MACNICOL,ALLY MCBEAL,False,True,White
1213,4664,2001 - 7th Annual,MALE DRAMA SERIES,ANTHONY EDWARDS,ER,False,True,White
1214,5036,1999 - 5th Annual,MALE DRAMA SERIES,ANTHONY EDWARDS,ER,False,True,White
1215,5219,1998 - 4th Annual,MALE DRAMA SERIES,ANTHONY EDWARDS,ER,True,True,White
1216,5389,1997 - 3rd Annual,MALE DRAMA SERIES,ANTHONY EDWARDS,ER,False,True,White
1217,5571,1996 - 2nd Annual,MALE DRAMA SERIES,ANTHONY EDWARDS,ER,True,True,White
1218,4666,2001 - 7th Annual,MALE DRAMA SERIES,TIM DALY,THE FUGITIVE,False,True,White
1219,4669,2001 - 7th Annual,MALE LEAD ROLE,JAMIE BELL,BILLY ELLIOT,False,True,White
1220,4679,2001 - 7th Annual,MALE TV MOVIE OR MINISERIES,BRIAN DENNEHY,ARTHUR MILLER'S DEATH OF A SALESMAN,True,True,White
1221,4682,2001 - 7th Annual,MALE TV MOVIE OR MINISERIES,DANNY GLOVER,FREEDOM SONG,False,True,Black
1222,4684,2001 - 7th Annual,MALE TV MOVIE OR MINISERIES,BRIAN COX,NUREMBERG,False,True,White
1223,4828,2000 - 6th Annual,FEMALE COMEDY SERIES,LUCY LIU,ALLY MCBEAL,False,True,Asian
1224,4832,2000 - 6th Annual,FEMALE DRAMA SERIES,ANNIE POTTS,ANY DAY NOW,False,True,White
1225,5010,1999 - 5th Annual,FEMALE DRAMA SERIES,ANNIE POTTS,ANY DAY NOW,False,True,White
1226,4835,2000 - 6th Annual,FEMALE DRAMA SERIES,NANCY MARCHAND,THE SOPRANOS,False,True,White
1227,4844,2000 - 6th Annual,FEMALE SUPPORTING ROLE,CHLOË SEVIGNY,BOYS DON'T CRY,False,True,White
1228,4852,2000 - 6th Annual,LIFE ACHIEVEMENT,OSSIE DAVIS,,True,True,Black
1229,4857,2000 - 6th Annual,MALE COMEDY SERIES,MICHAEL J. FOX,SPIN CITY,True,True,White
1230,5035,1999 - 5th Annual,MALE COMEDY SERIES,MICHAEL J. FOX,SPIN CITY,True,True,White
1231,4859,2000 - 6th Annual,MALE DRAMA SERIES,RICK SCHRODER,NYPD BLUE,False,True,White
1232,4865,2000 - 6th Annual,MALE LEAD ROLE,JIM CARREY,MAN ON THE MOON,False,True,White
1233,4869,2000 - 6th Annual,MALE SUPPORTING ROLE,TOM CRUISE,MAGNOLIA,False,True,White
1234,5394,1997 - 3rd Annual,MALE LEAD ROLE,TOM CRUISE,JERRY MAGUIRE,False,True,White
1235,4870,2000 - 6th Annual,MALE SUPPORTING ROLE,MICHAEL CAINE,THE CIDER HOUSE RULES,True,True,White
1236,4871,2000 - 6th Annual,MALE SUPPORTING ROLE,MICHAEL CLARKE DUNCAN,THE GREEN MILE,False,True,Black
